id	text_without_diac	text
506	????? ????? ????? ???? ????? ?????? ?? ??? ?????? ???? ????? ?????? ?? ??? ??????	????????? ????????? ????????? ??????? ????????? ?????????? ??? ????? ????????? ??????? ????????? ?????????? ??? ????? ?????????
19524	?? ??? ?? ??? ?? ??? ???? ???? ??? ?? ????? ???? ???? ??? ?? ?????	??? ????? ??? ????? ??? ????? ??????? ?????? ????? ????? ??????????? ??????? ?????? ????? ????? ???????????
19787	????? ????? ????? ??? ????? ?? ?????? ??? ???????? ??? ????? ?? ?????? ??? ????????	????????? ????????? ????????? ????? ????????? ?? ?????????? ?????? ????????????? ????? ????????? ?? ?????????? ?????? ?????????????
18458	?????? ?????? ?????? ?????? ??? ???????? ????? ??? ??????? ?????? ??? ???????? ????? ??? ???????	?????????? ?????????? ?????????? ??????????? ????? ????????????? ???????? ?? ???????????? ??????????? ????? ????????????? ???????? ?? ????????????
15707	???????? ???????? ???????? ???? ?? ????? ????????  ???? ?? ????? ????????	???????????? ???????????? ???????????? ??????? ??? ???????? ????????????  ??????? ??? ???????? ???????????? 
19387	???? ???? ???? ???? ???? ???? ?? ?????? ?????? ???? ?????? ???? ???? ?? ?????? ?????? ???? ?????? ???? ????	??????? ?????? ??????? ?????? ??????? ?????? ??? ????????? ?????????? ????????? ???????????? ????? ?????? ??? ????????? ?????????? ????????? ???????????? ????? ??????
21515	???? ???? ???? ???? ???? ???? ?? ?????? ?????? ???? ??? ???? ????? ???? ?? ?????? ?????? ???? ??? ???? ????? ????	??????? ????????? ??????? ????????? ??????? ????????? ??? ?????????? ???????????? ???????? ?????? ??????? ????????? ?????? ??? ?????????? ???????????? ???????? ?????? ??????? ????????? ??????
665	???? ???? ???? ???? ???? ???? ???? ???? ????	????????? ????????? ????????? ????????? ????? ?????? ????????? ????? ??????
18161	????? ????? ????? ??? ???? ???? ?? ????  ????? ???? ?????? ?? ?????? ????? ??? ?? ??? ?????  ??? ???? ???? ?? ????  ????? ???? ?????? ?? ?????? ????? ??? ?? ??? ?????	????????? ????????? ????????? ????? ??????? ??????? ??? ???????  ????????? ??????? ??????????? ???? ?????????? ???????? ????? ???? ?????? ???????? ????? ??????? ??????? ??? ???????  ????????? ??????? ??????????? ???? ?????????? ???????? ????? ???? ?????? ????????
201	????? ????? ????? ???? ????? ? ????? ???? ????? ? ?????	?????????? ?????????? ?????????? ??????? ?????????? ?? ???????? ??????? ?????????? ?? ????????
14802	?????? ????? ?????? ????? ?????? ????? ????? ?? ???? ???? ?????? ????? ? ????? ?????  ????? ?? ???? ???? ?????? ????? ? ????? ?????	?????????? ???????? ?????????? ???????? ?????????? ???????? ?????????? ???? ??????? ?????? ?????????? ???????? ?? ???????? ????????? ?????????? ???? ??????? ?????? ?????????? ???????? ?? ???????? ?????????
19889	???? ??????? ????? ???? ??????? ????? ?????? ??????? ????? ????? ?????? ??????? ????? ?????	??????? ??????????? ???????? ?????????? ??????????? ???????? ?????????? ??????????? ???????? ????????? ?????????? ??????????? ???????? ??????????
21422	??? ????? ??? ????? ??? ????? ???? ??? ??? ?????? ???? ??? ??? ??????	????? ????????? ????? ????????? ????? ????????? ??????? ?????? ????? ????????? ??????? ?????? ????? ?????????
18177	???? ???? ???? ???? ???? ??? ????? ??? ???? ????????? ???? ???? ??? ????? ??? ???? ?????????	???????? ???????? ???????? ?????? ???????? ????? ????????? ????? ????????? ?????????????? ?????? ???????? ????? ????????? ????? ????????? ??????????????
19990	??? ???? ?????? ??? ???? ?????? ??? ???? ?????? ?????? ????? ??? ???? ?????? ?????? ????? ??? ???? ??????	?????? ??????? ?????????? ?????? ??????? ?????????? ?????? ??????? ?????????? ????????? ????????? ?????? ??????? ?????????? ????????? ????????? ?????? ??????? ??????????
14963	??? ??? ???? ??? ??? ???? ??? ??? ???? ?????? ???? ????? ??? ??? ??? ???? ?????? ???? ????? ??? ??? ??? ????	?????? ?????? ??????? ?????? ?????? ??????? ?????? ?????? ??????? ??????????? ??????? ????????? ?????? ??????? ?????? ?????? ??????? ??????????? ??????? ????????? ?????? ??????? ?????? ?????? ???????
669	???? ???? ???? ???? ??? ???? ???	????????? ????????? ????????? ????????? ?????? ????????? ??????
21103	??? ??? ??? ??????? ??? ???? ????? ???? ??? ??????? ??? ???? ????? ???? ???	?????? ?????? ?????? ???????????? ????? ??????? ????????? ???????? ????? ???????????? ????? ??????? ????????? ???????? ?????
20042	??? ?????? ??? ?????? ??? ?????? ?????? ?????? ????? ???????? ???????? ??????? ?????? ?????? ????? ???????? ???????? ???????	?????? ????????? ?????? ????????? ?????? ????????? ????????? ???????????? ????????? ???????????? ????????????? ???????????? ????????? ???????????? ????????? ???????????? ????????????? ????????????
18171	????? ????? ????? ???? ?? ????? ????? ???? ?? ?????? ??? ??? ????  ???? ?????? ? ??? ?????? ? ???? ?? ??????  ???? ?? ????? ????? ???? ?? ?????? ??? ??? ????  ???? ?????? ? ??? ?????? ? ???? ?? ??????	????????? ????????? ????????? ?????? ??? ????????? ????????? ???????? ??? ????????? ????? ????? ???????  ???????? ?????????? ?? ?????? ??????????? ?? ????????? ??? ????????????  ?????? ??? ????????? ????????? ???????? ??? ????????? ????? ????? ???????  ???????? ?????????? ?? ?????? ??????????? ?? ????????? ??? ????????????
763	?? ?????? ??? ??????? ?? ?????? ??? ??????? ?? ?????? ??? ??????? ??? ????? ??? ??????? ??? ????? ??? ???????	???? ????????? ????? ???????????? ???? ????????? ????? ???????????? ???? ????????? ????? ???????????? ???? ????????? ????? ???????????? ???? ????????? ????? ???????????? ???? ????????? ????? ????????????
21129	????? ????? ????? ??????? ??? ?????? ????? ??? ??????? ??????? ??? ?????? ????? ??? ???????	????????? ????????? ????????? ???????????? ????? ?????????? ????????? ????? ??????????? ???????????? ????? ?????????? ????????? ????? ???????????
18235	??? ??? ??? ??? ?? ?????? ?? ????? ??? ?? ?????? ?? ?????	?????? ?????? ?????? ?????? ???? ?????????? ???? ????????? ?????? ???? ?????????? ???? ?????????
21310	??? ?????? ??? ?????? ??? ?????? ??? ?????? ??? ??? ?????? ????? ??? ?????? ??? ??? ?????? ?????	?????? ?????????? ?????? ?????????? ?????? ?????????? ?????? ?????????? ?????? ?????? ?????????? ????????? ?????? ?????????? ?????? ?????? ?????????? ?????????
21424	??? ???? ??? ???? ??? ???? ???? ???? ????? ?????? ?? ??????? ???? ???? ????? ?????? ?? ???????	?????? ??????? ?????? ??????? ?????? ??????? ????????? ??????? ????????? ?????????? ???? ????????????????? ??????? ????????? ?????????? ???? ????????
21590	??? ??? ??? ???? ?????? ???? ???? ???? ???? ?????? ???? ???? ????	?????? ?????? ?????? ?????? ?????????? ?????? ??????? ??????? ?????? ?????????? ?????? ??????? ???????
20327	????? ????? ????? ????? ??????? ???? ????? ????? ????? ??????? ???? ????? ?????	????????? ????????? ????????? ????????? ??????????? ???????? ???????? ????????? ????????? ??????????? ???????? ???????? ?????????
19414	???? ???? ???? ???? ??? ?????? ??? ??? ???? ??? ?????? ??? ???	??????? ??????? ??????? ??????? ????? ????????? ????? ?????? ??????? ????? ????????? ????? ??????
19928	?????? ?????? ?????? ?????? ?????? ?? ?? ?? ?????? ?????? ?? ?? ??	?????????? ?????????? ?????????? ?????????? ????????? ???? ???? ???? ?????????? ????????? ???? ???? ????
18870	????? ????? ????? ??????? ??????? ????? ??? ??????? ?????? ????? ??????? ??????? ????? ??? ??????? ?????? ?????	?????????? ?????????? ?????????? ????????????? ??????????? ????????? ??????? ????????????? ?????????? ???????? ????????????? ??????????? ????????? ??????? ????????????? ?????????? ????????
21726	???? ???? ???? ??? ???? ??? ?????? ??? ???? ??? ??????	??????? ??????? ??????? ??????? ??????? ???? ?????????? ??????? ??????? ???? ??????????
14841	?????? ?????? ?????? ???? ???????? ????? ?? ?????? ???? ???????? ????? ?? ??????	?????????? ?????????? ?????????? ???????? ?????????? ???????? ??? ?????????? ???????? ?????????? ???????? ??? ??????????
18543	???? ???? ???? ???? ?? ??????? ???? ???? ?? ??????? ????	???????? ???????? ???????? ???????? ??? ???????????? ?????? ???????? ??? ???????????? ??????
18758	???? ????? ???? ????? ???? ????? ???? ?????? ??? ???? ?? ???????? ???? ?????? ??? ???? ?? ????????	??????? ?????????? ??????? ?????????? ??????? ?????????? ??????? ?????????? ????? ??????? ??? ?????????????? ??????? ?????????? ????? ??????? ??? ??????????????
20535	?? ????? ?? ????? ?? ????? ?? ????? ??? ???? ?? ????? ??? ????	??? ???????? ??? ???????? ??? ???????? ??? ???????? ?????? ??????? ??? ???????? ?????? ???????
20516	?? ??? ?? ??? ?? ??? ?? ??? ????? ?? ??? ?????	??? ?????? ??? ?????? ??? ?????? ??? ?????? ????????? ??? ?????? ?????????
15921	???? ???? ???? ???? ?? ??? ???? ?? ???	?????? ?????? ?????? ?????? ??? ?????? ?????? ??? ??????
21525	???? ???? ???? ???? ???? ???? ?? ?????? ??? ??? ?? ???? ?? ??? ???? ?? ?????? ??? ??? ?? ???? ?? ??? ????	???? ????? ???????? ???? ????? ???????? ???? ????? ???????? ??? ??????????? ????? ???? ??? ??????? ???? ????? ???????? ??? ??????????? ????? ???? ??? ??????? ???? ????? ????????
20532	???? ???? ???? ???? ???? ???? ?????? ?????? ??????? ??? ????????? ?? ???? ?????? ?????? ??????? ??? ????????? ?? ????	??????? ??????? ??????? ??????? ??????? ??????? ?????????? ?????????? ???????????? ?????? ?????????????? ??? ??????? ?????????? ?????????? ???????????? ?????? ?????????????? ??? ???????
18185	????? ????? ????? ????? ???? ???? ???? ?????? ?? ????? ????  ????? ???? ???? ???? ?????? ?? ????? ????	????????? ????????? ????????? ?????????? ??????? ??????? ?????? ??????????? ???? ?????????? ?????? ?????????? ??????? ??????? ?????? ??????????? ???? ?????????? ??????
20633	????? ????? ????? ???? ????? ???????? ???? ????? ????????	???????? ???????? ???????? ?????? ?????????? ????????????? ?????? ?????????? ?????????????
21348	??? ??? ??? ?????? ?? ??? ??? ??? ???? ?????? ?? ??? ??? ??? ????	?????? ???????????? ?????????? ??? ?????? ?????? ?????? ??????? ?????????? ??? ?????? ?????? ?????? ???????
14612	??? ???? ??? ???? ??? ???? ??? ???? ?????? ???????  ??? ???? ?????? ???????	??????? ??????? ??????? ??????? ??????? ??????? ??????? ??????? ???????? ??????????? ??????? ??????? ???????? ???????????
14507	?????? ?????? ?????? ?????? ???????? ????? ?? ???? ?????? ???????? ????? ?? ????	??????????? ??????????? ??????????? ???????????? ??????????????? ????????? ??? ??????? ???????????? ??????????????? ????????? ??? ???????
19959	?????? ?????? ?????? ???????? ??? ?????? ??????????? ???????? ??? ?????? ???????????	??????????? ??????????? ??????????? ?????????????? ????? ???????????? ????????????????????? ?????????????? ????? ???????????? ?????????????????????
317	????? ????? ????? ????? ?? ????? ????? ?? ?????	????????? ????????? ????????? ????????? ???? ???????? ????????? ???? ????????
19812	?????? ?????? ?????? ?????? ???? ?????? ????? ?????? ???? ?????? ?????	??????????? ??????????? ??????????? ??????????? ???????? ?????????? ???????? ??????????? ???????? ?????????? ????????
21675	????? ????? ????? ?????? ???? ?????? ???? ????? ?????? ???? ?????? ???? ?????	?????????? ?????????? ?????????? ?????????? ???????? ??????????? ??????? ?????????? ?????????? ???????? ??????????? ??????? ??????????
19775	????? ????? ????? ????? ???? ?????? ????? ???? ??????	???????? ???????? ???????? ???????? ??????? ?????????? ???????? ??????? ??????????
15006	???? ???? ???? ???? ?? ?????? ?????? ???? ?? ?????? ??????	??????? ??????? ??????? ??????? ???? ?????????? ?????????? ??????? ???? ?????????? ??????????
14602	?????? ?????? ?????? ?????? ????? ???? ?? ????? ????? ?????? ?????? ????? ???? ?? ????? ????? ??????	?????????? ?????????? ?????????? ????????????? ???????? ???????? ??? ???????? ????????? ?????????? ????????????? ???????? ???????? ??? ???????? ????????? ??????????
15225	????? ????? ????? ?????? ??? ???? ???? ???? ????? ?????  ?????? ??? ???? ???? ???? ????? ?????	????????? ????????? ????????? ?????????? ??????? ??????? ??????? ??????? ????????? ?????????? ?????????? ??????? ??????? ??????? ??????? ????????? ??????????
18559	????? ????? ????? ???? ????? ????? ?? ???? ????? ???? ????? ????? ?? ???? ?????	????????? ????????? ????????? ??????? ????????? ???????? ??? ?????? ????????? ??????? ????????? ???????? ??? ?????? ?????????
19506	??? ??????? ??? ??????? ??? ??????? ??? ??????? ?? ?????? ??? ??????? ?? ??????	?????? ??????????? ?????? ??????????? ?????? ??????????? ?????? ??????????? ??? ?????????? ?????? ??????????? ??? ??????????
20699	???? ???? ???? ?????? ??? ??? ??? ????? ???? ?????? ??? ??? ??? ????? ????	???????? ???????? ???????? ??????????? ?????? ?????? ????? ???????? ??????? ??????????? ?????? ?????? ????? ???????? ???????
21433	????? ????? ????? ?????? ??? ??? ???? ????? ????? ??? ??????? ?????? ??? ??? ???? ????? ????? ??? ???????	????????? ????????? ????????? ???????? ?????? ??????? ?????? ????????? ???????? ????? ?????????? ???????? ?????? ??????? ?????? ????????? ???????? ????? ??????????
18234	??? ??? ??? ??? ??????? ? ???? ???? ????? ??? ??????? ? ???? ???? ?????	????? ????? ????? ????? ???????????? ?? ??????? ??????? ????????? ????? ???????????? ?? ??????? ??????? ?????????
14988	?????? ?????? ?????? ?? ???????? ??? ?????? ????? ?? ???????? ??? ?????? ?????	??????????? ??????????? ??????????? ???? ??????????? ???? ?????????? ????????? ???? ??????????? ???? ?????????? ?????????
15834	???? ???? ???? ?? ?????? ?? ?????? ?? ?????? ?? ??????	?????? ?????? ?????? ???? ????????? ??? ???????????? ???? ????????? ??? ????????????
19851	??? ??? ???? ??? ??? ???? ??? ??? ???? ??? ??? ???? ???? ?????? ???? ??? ??? ???? ???? ?????? ????	?????? ????? ??????? ?????? ????? ??????? ?????? ????? ??????? ?????? ????? ??????? ??????? ?????????? ???????? ?????? ????? ??????? ??????? ?????????? ????????
19122	???? ???? ???? ???? ???? ???? ??? ?????? ???? ?? ???? ??? ?????? ???? ?? ????	??????? ??????? ?????????? ??????? ?????????? ??????? ????? ?????????? ??????? ???? ???????? ????? ?????????? ??????? ???? ????????
323	????? ????? ????? ????? ??? ???? ????? ??? ????	??????? ????????? ????????? ????????? ????? ??????? ????????? ????? ???????
19423	????? ????? ????? ????? ????? ?????? ??????? ?????? ????? ????? ?????? ??????? ??????	????????? ????????? ????????? ???????? ????????? ??????????? ???????????? ?????????? ???????? ????????? ??????????? ???????????? ??????????
14502	?? ?? ?? ???? ? ????? ? ????? ????? ???? ? ????? ? ????? ?????	???? ???? ???? ??????? ?? ????????? ?? ???????? ????????? ??????? ?? ????????? ?? ???????? ?????????
14523	???? ???? ???? ???? ????  ???? ????	??????? ??????? ??????? ???????? ??????? ???????? ???????
14931	???????? ???????? ???????? ????? ????? ??????????? ?????? ?? ???? ???? ??????  ????? ????? ??????????? ?????? ?? ???? ???? ??????	?????????????? ?????????????? ?????????????? ???????? ???????? ????????????????? ?????????? ??? ??????? ????????? ?????????? ???????? ???????? ????????????????? ?????????? ??? ??????? ????????? ??????????
21624	????? ????? ????? ???? ????? ???? ?????? ??????? ???? ????? ???? ?????? ???????	?????????? ?????????? ?????????? ???????? ???????? ???????? ??????????? ????????????? ???????? ???????? ???????? ??????????? ?????????????
14933	?????????? ?????????? ?????????? ??? ??? ?????????? ??? ?? ????? ????? ??? ??? ?????????? ??? ?? ????? ?????	????????????????? ????????????????? ????????????????? ??????? ????? ????????????????? ?????? ??? ????????? ?????? ??????? ????? ????????????????? ?????? ??? ????????? ??????
18240	???? ? ?????? ???? ???? ? ?????? ???? ???? ? ?????? ???? ????? ???? ? ?????? ???? ????? ???? ? ?????? ????	?????? ?? ?????????? ??????? ?????? ?? ?????????? ??????? ?????? ?? ?????????? ??????? ???????? ?????? ?? ?????????? ??????? ???????? ?????? ?? ?????????? ???????
21088	???? ???? ???? ?? ???? ?????? ????? ????? ????? ?????? ?????? ?? ???? ?????? ????? ????? ????? ?????? ??????	??????? ??????? ??????? ??? ??????? ???????? ???????? ????????? ???????? ?????????? ?????????? ??? ??????? ???????? ???????? ????????? ???????? ?????????? ??????????
19789	???? ???? ???? ?????? ???? ?? ??? ???? ?????? ???? ?? ??? ????	??????? ??????? ??????? ?????????? ??????? ??? ????? ????????? ?????????? ??????? ??? ????? ?????????
440	????? ????? ????? ????? ????? ????? ????? ????? ?? ???? ???? ?? ????? ????? ?? ???? ???? ??	????????? ???????? ????????? ???????? ????????? ???????? ????????? ???????? ??? ????????? ???????? ???? ????????? ???????? ??? ????????? ???????? ????
20232	????? ????? ????? ?????? ??????? ???? ?? ???? ????? ?????? ??????? ???? ?? ???? ?????	????????? ????????? ????????? ???????????? ???????????? ??????? ???? ??????? ?????????? ???????????? ???????????? ??????? ???? ??????? ??????????
19477	??? ??? ??? ????? ???? ????? ????? ??? ??????? ????? ???? ????? ????? ??? ???????	?????? ?????? ?????? ????????? ??????? ?????????? ???????? ?????? ???????????? ????????? ??????? ?????????? ???????? ?????? ????????????
15212	?????? ?????? ?????? ??????? ???????? ????? ???? ???? ??????? ??? ??????? ??? ???????  ??????? ???????? ????? ???? ???? ??????? ??? ??????? ??? ???????	???????????? ???????????? ???????????? ??????????? ??????????????? ????????? ?????? ???????? ???????????? ????? ???????????? ????? ???????????? ??????????? ??????????????? ????????? ?????? ???????? ???????????? ????? ???????????? ????? ????????????
14916	????? ????? ????? ??????? ????? ?????? ?? ?????  ???? ??? ????? ? ???? ??????  ??????? ????? ?????? ?? ?????  ???? ??? ????? ? ???? ??????	????????? ????????? ????????? ??????????? ??????? ?????????? ??? ????????? ?????? ?????? ????????? ?? ?????? ?????????? ??????????? ??????? ?????????? ??? ????????? ?????? ?????? ????????? ?? ?????? ??????????
